일자	년도	곡수	순위	곡코드	곡명	아티스트명	앨범명	발매일	발매년도	앨범소장르	앨범대장르	유통사	기획사
2024-03-22	2024년	1	196	105757625	나만 슬픈 엔딩	DAY6 (데이식스)	Fourever	2024-03-18	2024년	락	가요	(주)드림어스컴퍼니(국내)	(주)JYP엔터테인먼트
2024-03-22	2024년	1	197	105757626	사랑하게 해주라	DAY6 (데이식스)	Fourever	2024-03-18	2024년	락	가요	(주)드림어스컴퍼니(국내)	(주)JYP엔터테인먼트
2024-03-22	2024년	1	198	99014222	Polaroid	임영웅	Polaroid	2022-11-15	이전 발매	락	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2024-03-22	2024년	1	199	103807036	Do or Die	임영웅	Do or Die	2023-10-09	이전 발매	일렉트로니카	가요	주식회사 카카오엔터테인먼트	물고기뮤직
2024-03-22	2024년	1	200	105757623	The Power of Love	DAY6 (데이식스)	Fourever	2024-03-18	2024년	락	가요	(주)드림어스컴퍼니(국내)	(주)JYP엔터테인먼트
2024-03-22	2024년	1	201	105757627	그게 너의 사랑인지 몰랐어	DAY6 (데이식스)	Fourever	2024-03-18	2024년	락	가요	(주)드림어스컴퍼니(국내)	(주)JYP엔터테인먼트
2024-03-22	2024년	1	202	92797995	Tiny Riot	Sam Ryder	The Sun's Gonna Rise	2021-09-24	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	Parlophone UK
2024-03-22	2024년	1	203	101299315	빛이 나는 너에게	던 (DAWN)	빛이 나는 너에게	2023-04-13	이전 발매	R&B/소울	가요	주식회사 카카오엔터테인먼트	AT AREA
2024-03-22	2024년	1	204	101942045	첫 키스에 내 심장은 120BPM	경서	ONGOING	2023-05-26	이전 발매	인디	가요	주식회사 카카오엔터테인먼트	꿈의 엔진
2024-03-22	2024년	1	205	102143557	사랑의 바보	제이세라 (J-Cera)	사랑의 바보	2023-06-10	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	투플원 엔터테인먼트, ㈜제나두엔터테인먼트
2024-03-22	2024년	1	206	105752695	묘해, 너와	태일 (TAEIL)	묘해, 너와	2024-03-12	2024년	발라드	가요	주식회사 벅스(BUGS Corporation)	보이저뮤직
2024-03-22	2024년	1	207	97946845	NIGHT DANCER	imase	NIGHT DANCER	2022-08-19	이전 발매	팝	J-POP	(주)유니버설뮤직(해외)	UNIVERSAL MUSIC LLC.
2024-03-22	2024년	1	208	98384274	Unholy	Sam Smith & Kim Petras	Unholy	2022-09-23	이전 발매	팝	POP	(주)유니버설뮤직(해외)	Universal Music Operations Limited
2024-03-22	2024년	1	209	105078577	DASH	NMIXX	Fe3O4: BREAK	2024-01-15	2024년	댄스	가요	(주)드림어스컴퍼니(국내)	(주)JYP엔터테인먼트
2024-03-22	2024년	1	210	103414267	별 떨어진다 (I Do)	도경수 (D.O.)	기대 - The 2nd Mini Album	2023-09-18	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	SM ENTERTAINMENT
2024-03-22	2024년	1	211	81302362	벚꽃 엔딩	버스커 버스커 (Busker Busker)	버스커 버스커 1집	2012-03-29	이전 발매	락	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2024-03-22	2024년	1	212	105751364	베르사이유의 장미 (웹툰 '세이렌' X FTISLAND (FT아일랜드))	FTISLAND (FT아일랜드)	베르사이유의 장미 (웹툰 '세이렌' X FTISLAND (FT아일랜드))	2024-03-14	2024년	락	가요	STONE MUSIC ENTERTAINMENT(유통대행)	TOON STUDIO
2024-03-22	2024년	1	213	93873862	비가 오는 날엔 (2021)	헤이즈 (Heize)	비가 오는 날엔 (2021)	2021-08-04	이전 발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통대행)	PLAYLIST
2024-03-22	2024년	1	214	104802807	사랑할 수밖에	볼빨간사춘기	Merry Go Round	2023-12-12	이전 발매	인디	가요	주식회사 벅스(BUGS Corporation)	쇼파르엔터테인먼트
2024-03-22	2024년	1	215	83803624	우연히 봄	로꼬 & 유주 (YUJU)	냄새를 보는 소녀 OST Part.2 (SBS 수목드라마)	2015-04-08	이전 발매	드라마	OST	주식회사 벅스(BUGS Corporation)	(주)도너츠뮤직
2024-03-22	2024년	1	216	97183185	Left and Right (Feat. Jung Kook of BTS)	Charlie Puth & 정국 & 방탄소년단	Left and Right	2022-06-24	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	Atlantic Records
2024-03-22	2024년	1	217	96791165	팡파레	다비치	Season Note	2022-05-16	이전 발매	발라드	가요	STONE MUSIC ENTERTAINMENT(유통대행)	WAKEONE
2024-03-22	2024년	1	218	94653222	strawberry moon	아이유 (IU)	strawberry moon	2021-10-19	이전 발매	락	가요	주식회사 카카오엔터테인먼트	EDAM엔터테인먼트
2024-03-22	2024년	1	219	105791537	고장난걸까	10CM	눈물의 여왕 OST Part.2	2024-03-16	2024년	드라마	OST	주식회사 벅스(BUGS Corporation)	소리날리, 스튜디오드래곤
2024-03-22	2024년	1	220	105855093	별이 되어주고 싶었어	백지영 & 뮤지	별이 되어주고 싶었어	2024-03-22	2024년	발라드	가요	주식회사 카카오엔터테인먼트	트라이어스, 브랜뉴뮤직
2024-03-22	2024년	1	221	87240368	비도 오고 그래서 (Feat. 신용재)	헤이즈 (Heize)	/// (너 먹구름 비)	2017-06-26	이전 발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment, Studio blu
2024-03-22	2024년	1	222	102563174	New Jeans	NewJeans	NewJeans 2nd EP 'Get Up'	2023-07-21	이전 발매	댄스	가요	(주)와이지플러스	ADOR
2024-03-22	2024년	1	223	89671512	너의 번호를 누르고 (Prod. by 영화처럼)	#안녕	너의 번호를 누르고	2019-11-30	이전 발매	인디	가요	(주)비타민엔터테인먼트(국내)	니즈먼트
2024-03-22	2024년	1	224	92749701	라일락	아이유 (IU)	IU 5th Album 'LILAC'	2021-03-25	이전 발매	댄스	가요	주식회사 카카오엔터테인먼트	EDAM엔터테인먼트
2024-03-22	2024년	1	225	96696811	A bientot	임영웅	IM HERO	2022-05-02	이전 발매	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2024-03-22	2024년	1	226	16169546	Timeless	SG워너비	Wanna Be＋	2004-01-19	이전 발매	R&B/소울	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2024-03-22	2024년	1	227	96696817	인생찬가	임영웅	IM HERO	2022-05-02	이전 발매	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2024-03-22	2024년	1	228	87271938	선물	멜로망스 (MeloMance)	Moonlight	2017-07-10	이전 발매	인디	가요	주식회사 카카오엔터테인먼트	민트페이퍼, 광합성
2024-03-22	2024년	1	229	84861691	One Call Away	Charlie Puth	Nine Track Mind (Deluxe Edition)	2016-11-11	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	Artist Partner
2024-03-22	2024년	1	230	87998685	여행	볼빨간사춘기	Red Diary Page.2	2018-05-24	이전 발매	인디	가요	주식회사 벅스(BUGS Corporation)	쇼파르뮤직
2024-03-22	2024년	1	231	90194898	Love me or Leave me	DAY6 (데이식스)	The Book of Us : The Demon	2020-05-11	이전 발매	락	가요	(주)드림어스컴퍼니(국내)	(주)JYP엔터테인먼트
2024-03-22	2024년	1	232	89859975	마음을 드려요	아이유 (IU)	사랑의 불시착 OST Part 11 (tvN 토일 드라마)	2020-02-15	이전 발매	드라마	OST	주식회사 카카오엔터테인먼트	EDAM엔터테인먼트
2024-03-22	2024년	1	233	96696815	연애편지	임영웅	IM HERO	2022-05-02	이전 발매	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2024-03-22	2024년	1	234	16186028	응급실	izi	쾌걸춘향 OST	2005-01-20	이전 발매	전체	OST	(주)오감엔터테인먼트	엠디엠이엔티
2024-03-22	2024년	1	235	87479651	그리워하다	비투비	Brother Act.	2017-10-16	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	큐브 엔터테인먼트
2024-03-22	2024년	1	236	94314085	너를 생각해	주시크 (Joosiq)	너를 생각해	2021-09-22	이전 발매	인디	가요	(주)비타민엔터테인먼트(국내)	주식회사 레시피뮤직
2024-03-22	2024년	1	237	93851056	낙하 (With 아이유)	AKMU (악뮤)	NEXT EPISODE	2021-07-26	이전 발매	락	가요	(주)와이지플러스	YG Entertainment
2024-03-22	2024년	1	238	89327408	Cruel Summer	Taylor Swift	Lover	2019-08-23	이전 발매	팝	POP	(주)유니버설뮤직(해외)	Taylor Swift
2024-03-22	2024년	1	239	86551068	Say Yes	로꼬 & 펀치 (Punch)	달의 연인 - 보보경심 려 OST Part 2 (SBS 월화드라마)	2016-08-29	이전 발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment, 냠냠엔터테인먼트
2024-03-22	2024년	1	240	93304399	비와 당신	이무진	슬기로운 의사생활 시즌2 OST Part 1 (tvN 목요드라마)	2021-06-18	이전 발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
2024-03-22	2024년	1	241	70953450	눈의 꽃	박효신	눈의 꽃	2008-11-26	이전 발매	전체	OST	(주)오감엔터테인먼트	
2024-03-22	2024년	1	242	93619160	바라만 본다	MSG워너비 (M.O.M)	MSG워너비 1집	2021-06-26	이전 발매	발라드	가요	STONE MUSIC ENTERTAINMENT(유통대행)	유야호
2024-03-22	2024년	1	243	103118489	미친 사랑의 노래	김연지 & DK (디셈버)	미친 사랑의 노래	2023-08-20	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	방구석 캐스팅
2024-03-22	2024년	1	244	90545014	취기를 빌려 (취향저격 그녀 X 산들)	산들	취기를 빌려 (취향저격 그녀 X 산들)	2020-07-20	이전 발매	인디	가요	주식회사 카카오엔터테인먼트	TOON STUDIO
2024-03-22	2024년	1	245	85448749	Love Yourself	Justin Bieber	Purpose (Deluxe Edition)	2015-11-14	이전 발매	팝	POP	(주)유니버설뮤직(해외)	Def Jam Recordings
2024-03-22	2024년	1	246	87034188	밤편지	아이유 (IU)	밤편지	2017-03-24	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	카카오엔터테인먼트, ㈜페이브엔터테인먼트
2024-03-22	2024년	1	247	105738467	EENIE MEENIE (Feat. 홍중 (ATEEZ))	청하	EENIE MEENIE	2024-03-11	2024년	댄스	가요	주식회사 카카오엔터테인먼트	MORE VISION
2024-03-22	2024년	1	248	97728588	Cookie	NewJeans	NewJeans 1st EP 'New Jeans'	2022-08-01	이전 발매	댄스	가요	(주)와이지플러스	ADOR
2024-03-22	2024년	1	249	92970438	봄 내음보다 너를	김나영	봄 내음보다 너를	2021-04-14	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	네버랜드엔터테인먼트
2024-03-22	2024년	1	250	100587038	Cupid	FIFTY FIFTY	The Beginning : Cupid	2023-02-24	이전 발매	댄스	가요	소니뮤직엔터테인먼트코리아(주)(국내)	ATTRAKT
2024-03-23	2024년	1	1	105260468	나는 아픈 건 딱 질색이니까	(여자)아이들	2	2024-01-29	2024년	댄스	가요	주식회사 카카오엔터테인먼트	큐브 엔터테인먼트
2024-03-23	2024년	1	2	105464107	밤양갱	비비 (BIBI)	밤양갱	2024-02-13	2024년	R&B/소울	가요	주식회사 카카오엔터테인먼트	FeelGhoodMusic
2024-03-23	2024년	1	3	105262751	첫 만남은 계획대로 되지 않아	TWS (투어스)	TWS 1st Mini Album 'Sparkling Blue'	2024-01-22	2024년	댄스	가요	(주)와이지플러스	플레디스 엔터테인먼트
2024-03-23	2024년	1	4	105544232	EASY	LE SSERAFIM (르세라핌)	EASY	2024-02-19	2024년	댄스	가요	(주)와이지플러스	쏘스뮤직
2024-03-23	2024년	1	5	105293063	Love wins all	아이유 (IU)	The Winning	2024-02-20	2024년	발라드	가요	주식회사 카카오엔터테인먼트	EDAM엔터테인먼트
2024-03-23	2024년	1	6	104553679	비의 랩소디	임재현	비의 랩소디	2023-12-03	이전 발매	발라드	가요	(주)지니뮤직	새벽테잎, IK PRODUCTION
2024-03-23	2024년	1	7	104534602	To. X	태연 (TAEYEON)	To. X - The 5th Mini Album	2023-11-27	이전 발매	R&B/소울	가요	주식회사 카카오엔터테인먼트	SM ENTERTAINMENT
2024-03-23	2024년	1	8	86931930	예뻤어	DAY6 (데이식스)	Every DAY6 February	2017-02-06	이전 발매	락	가요	(주)드림어스컴퍼니(국내)	(주)JYP엔터테인먼트
2024-03-23	2024년	1	9	104821618	에피소드	이무진	에피소드	2023-12-13	이전 발매	락	가요	주식회사 카카오엔터테인먼트	BIGPLANETMADE
2024-03-23	2024년	1	10	105544011	홀씨	아이유 (IU)	The Winning	2024-02-20	2024년	발라드	가요	주식회사 카카오엔터테인먼트	EDAM엔터테인먼트
2024-03-23	2024년	1	11	105563654	천상연	이창섭	천상연 (웹툰 '선녀외전' X 이창섭 (LEE CHANGSUB))	2024-02-21	2024년	발라드	가요	(주)와이지플러스	TOON STUDIO
2024-03-23	2024년	1	12	89220627	한 페이지가 될 수 있게	DAY6 (데이식스)	The Book of Us : Gravity	2019-07-15	이전 발매	락	가요	(주)드림어스컴퍼니(국내)	(주)JYP엔터테인먼트
2024-03-23	2024년	1	13	101407645	헤어지자 말해요	박재정	1집 Alone	2023-04-20	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	주식회사 로맨틱팩토리
2024-03-23	2024년	1	14	104098457	Perfect Night	LE SSERAFIM (르세라핌)	Perfect Night	2023-10-27	이전 발매	댄스	가요	(주)와이지플러스	쏘스뮤직
2024-03-23	2024년	1	15	103024121	그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection))	너드커넥션 (Nerd Connection)	그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection))	2023-08-15	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	TOON STUDIO
2024-03-23	2024년	1	16	101268096	I AM	IVE (아이브)	I've IVE	2023-04-10	이전 발매	댄스	가요	주식회사 카카오엔터테인먼트	스타쉽 엔터테인먼트
2024-03-23	2024년	1	17	105074315	Love 119	RIIZE	Love 119	2024-01-05	2024년	댄스	가요	주식회사 카카오엔터테인먼트	SM ENTERTAINMENT
2024-03-23	2024년	1	18	105544234	Smart	LE SSERAFIM (르세라핌)	EASY	2024-02-19	2024년	댄스	가요	(주)와이지플러스	쏘스뮤직
2024-03-23	2024년	1	19	104277953	Drama	aespa	Drama - The 4th Mini Album	2023-11-10	이전 발매	댄스	가요	주식회사 카카오엔터테인먼트	SM ENTERTAINMENT
2024-03-23	2024년	1	20	103151984	Love Lee	AKMU (악뮤)	Love Lee	2023-08-21	이전 발매	댄스	가요	(주)와이지플러스	YG Entertainment
2024-03-23	2024년	1	21	95443285	인사	범진	인사	2021-12-24	이전 발매	인디	가요	(주)미러볼뮤직	JMG (더블엑스엔터테인먼트)
2024-03-23	2024년	1	22	96424586	사건의 지평선	윤하 (YOUNHA)	YOUNHA 6th Album Repackage 'END THEORY : Final Edition'	2022-03-30	이전 발매	락	가요	주식회사 카카오엔터테인먼트	C9 ENTERTAINMENT
2024-03-23	2024년	1	23	103151985	후라이의 꿈	AKMU (악뮤)	Love Lee	2023-08-21	이전 발매	댄스	가요	(주)와이지플러스	YG Entertainment
2024-03-23	2024년	1	24	105260470	Wife	(여자)아이들	2	2024-01-29	2024년	댄스	가요	주식회사 카카오엔터테인먼트	큐브 엔터테인먼트
2024-03-23	2024년	1	25	105260463	Super Lady	(여자)아이들	2	2024-01-29	2024년	댄스	가요	주식회사 카카오엔터테인먼트	큐브 엔터테인먼트
2024-03-23	2024년	1	26	101686193	퀸카 (Queencard)	(여자)아이들	I feel	2023-05-15	이전 발매	댄스	가요	주식회사 카카오엔터테인먼트	큐브 엔터테인먼트
2024-03-23	2024년	1	27	100522029	심 (心)	DK (디셈버)	심 (心)	2023-02-19	이전 발매	락	가요	주식회사 카카오엔터테인먼트	방구석 캐스팅
2024-03-23	2024년	1	28	105544013	Shopper	아이유 (IU)	The Winning	2024-02-20	2024년	발라드	가요	주식회사 카카오엔터테인먼트	EDAM엔터테인먼트
2024-03-23	2024년	1	29	97582507	Hype Boy	NewJeans	NewJeans 1st EP 'New Jeans'	2022-08-01	이전 발매	댄스	가요	(주)와이지플러스	ADOR
2024-03-23	2024년	1	30	102605425	사막에서 꽃을 피우듯	우디 (Woody)	사막에서 꽃을 피우듯	2023-07-14	이전 발매	발라드	가요	(주)지니뮤직	메이저나인
2024-03-23	2024년	1	31	82280761	너의 모든 순간	성시경	별에서 온 그대 OST Part.7 (SBS 수목드라마)	2014-02-12	이전 발매	드라마	OST	주식회사 카카오엔터테인먼트	㈜SBS콘텐츠허브 (㈜에스비에스콘텐츠허브)
2024-03-23	2024년	1	32	96042335	사랑인가 봐	멜로망스 (MeloMance)	사랑인가 봐 (사내맞선 OST 스페셜 트랙)	2022-02-18	이전 발매	드라마	OST	주식회사 카카오엔터테인먼트	플렉스엠
2024-03-23	2024년	1	33	98304971	I Don't Think That I Like Her	Charlie Puth	CHARLIE	2022-10-07	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	Atlantic Records
2024-03-23	2024년	1	34	103797393	You & Me	제니 (JENNIE)	JENNIE Special Single ［You & Me］	2023-10-06	이전 발매	댄스	가요	(주)와이지플러스	YG Entertainment
2024-03-23	2024년	1	35	103903575	Baddie	IVE (아이브)	I'VE MINE	2023-10-13	이전 발매	R&B/소울	가요	주식회사 카카오엔터테인먼트	스타쉽 엔터테인먼트
2024-03-23	2024년	1	36	99570005	Ditto	NewJeans	NewJeans 'OMG'	2023-01-02	이전 발매	댄스	가요	(주)와이지플러스	ADOR
2024-03-23	2024년	1	37	104169271	MANIAC	VIVIZ (비비지)	The 4th Mini Album 'VERSUS'	2023-11-02	이전 발매	댄스	가요	주식회사 카카오엔터테인먼트	BIGPLANETMADE
2024-03-23	2024년	1	38	102724316	ETA	NewJeans	NewJeans 2nd EP 'Get Up'	2023-07-21	이전 발매	댄스	가요	(주)와이지플러스	ADOR
2024-03-23	2024년	1	39	102664199	Seven (Feat. Latto) (Clean Ver.)	정국	Seven (Clean Ver.)	2023-07-14	이전 발매	댄스	가요	(주)와이지플러스	BIGHIT MUSIC
2024-03-23	2024년	1	40	102563175	Super Shy	NewJeans	NewJeans 2nd EP 'Get Up'	2023-07-21	이전 발매	댄스	가요	(주)와이지플러스	ADOR
2024-03-23	2024년	1	41	93336453	다정히 내 이름을 부르면	경서예지 & 전건호	다정히 내 이름을 부르면	2021-05-19	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	에버그로우
2024-03-23	2024년	1	42	101064898	Kitsch	IVE (아이브)	I've IVE	2023-04-10	이전 발매	댄스	가요	주식회사 카카오엔터테인먼트	스타쉽 엔터테인먼트
2024-03-23	2024년	1	43	102531243	잘 지내자, 우리 (여름날 우리 X 로이킴)	로이킴	잘 지내자, 우리 (여름날 우리 X 로이킴)	2023-07-06	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	TOON STUDIO
2024-03-23	2024년	1	44	100080644	그대가 내 안에 박혔다 (그내박)	순순희 (기태)	그대가 내 안에 박혔다 (그내박)	2023-01-23	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	비에스(BS), (주)제나두엔터테인먼트
2024-03-23	2024년	1	45	85902364	Dangerously	Charlie Puth	Nine Track Mind (Deluxe Edition)	2016-11-11	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	Artist Partner
2024-03-23	2024년	1	46	97976355	After LIKE	IVE (아이브)	After LIKE	2022-08-22	이전 발매	댄스	가요	주식회사 카카오엔터테인먼트	스타쉽 엔터테인먼트
2024-03-23	2024년	1	47	105757621	Welcome to the Show	DAY6 (데이식스)	Fourever	2024-03-18	2024년	락	가요	(주)드림어스컴퍼니(국내)	(주)JYP엔터테인먼트
