날짜	년도	곡수	순위	곡 코드	음원명	아티스트명	앨범명	발매일	발매년도	장르_세부	장르	유통사명	기획사명
2022-07-08	2022년	1	176	96104471	존재만으로	원슈타인	스물다섯 스물하나 OST Part 4	2022-02-26	2022년	드라마	OST	(주)와이지플러스	스튜디오 마음C, 화앤담픽쳐스
2022-07-08	2022년	1	177	96696812	사랑역	임영웅	IM HERO	2022-05-02	2022년	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2022-07-08	2022년	1	178	95298609	흰눈	먼데이 키즈 (Monday Kiz)	흰눈	2021-12-12	이전발매	발라드	가요	(주)비타민엔터테인먼트(국내)	프로젝트 리본
2022-07-08	2022년	1	179	93569588	비 오는 날 듣기 좋은 노래 (Feat. Colde)	에픽하이 (EPIK HIGH)	비 오는 날 듣기 좋은 노래	2021-06-29	이전발매	랩/힙합	가요	(주)지니뮤직	(주)아워즈
2022-07-08	2022년	1	180	93763580	좋아좋아	조정석	슬기로운 의사생활 시즌2 OST Part 5 (tvN 목요드라마)	2021-07-16	이전발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
2022-07-08	2022년	1	181	81397683	어땠을까 (Feat. 박정현)	싸이 (Psy)	싸이6甲 Part.1	2012-07-15	이전발매	댄스	가요	(주)와이지플러스	(주)YG엔터테인먼트
2022-07-08	2022년	1	182	90250302	사랑하게 될 줄 알았어	전미도	슬기로운 의사생활 OST Part 11 (tvN 목요드라마)	2020-05-22	이전발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
2022-07-08	2022년	1	183	90106691	사실 나는 (Feat. 전건호)	경서예지	사실 나는	2020-04-12	이전발매	인디	가요	주식회사 카카오엔터테인먼트	먼데이키즈 컴퍼니, 에버그로우
2022-07-08	2022년	1	184	90536476	다시 여기 바닷가	싹쓰리 (유두래곤 & 린다G & 비룡)	다시 여기 바닷가	2020-07-18	이전발매	댄스	가요	주식회사 카카오엔터테인먼트	MBC (문화방송)
2022-07-08	2022년	1	185	90677476	운전만해 (We Ride)	브레이브걸스 (Brave girls)	We Ride	2020-08-14	이전발매	댄스	가요	주식회사 카카오엔터테인먼트	브레이브엔터테인먼트 (BRAVE ENTERTAINMENT)
2022-07-08	2022년	1	186	89520901	Don't Start Now	Dua Lipa	Future Nostalgia	2020-03-27	이전발매	팝	POP	워너뮤직코리아(주)(해외)	Warner Records
2022-07-08	2022년	1	187	96696816	사랑해요 그대를	임영웅	IM HERO	2022-05-02	2022년	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2022-07-08	2022년	1	188	96696813	보금자리	임영웅	IM HERO	2022-05-02	2022년	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2022-07-08	2022년	1	189	96696817	인생찬가	임영웅	IM HERO	2022-05-02	2022년	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2022-07-08	2022년	1	190	96555053	Darl＋ing	세븐틴 (SEVENTEEN)	SEVENTEEN 4th Album 'Face the Sun'	2022-05-27	2022년	댄스	가요	(주)와이지플러스	플레디스 엔터테인먼트
2022-07-08	2022년	1	191	91134598	잠이 오질 않네요	장범준	잠이 오질 않네요	2020-10-24	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	㈜버스커버스커
2022-07-08	2022년	1	192	94160806	시간을 거슬러 (낮에 뜨는 달 X 케이윌)	케이윌 (K.Will)	시간을 거슬러 (낮에 뜨는 달 X 케이윌)	2021-08-31	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	TOON STUDIO
2022-07-08	2022년	1	193	92911541	ASAP	STAYC (스테이씨)	STAYDOM	2021-04-08	이전발매	댄스	가요	주식회사 카카오엔터테인먼트	HIGHUP ENTERTAINMENT
2022-07-08	2022년	1	194	96276242	말리지 마	(여자)아이들	I NEVER DIE	2022-03-14	2022년	락	가요	주식회사 카카오엔터테인먼트	큐브 엔터테인먼트
2022-07-08	2022년	1	195	95980748	잊을 수 있을까	노을	이별을 말하는	2022-02-10	2022년	발라드	가요	(주)비타민엔터테인먼트(국내)	말하는
2022-07-08	2022년	1	196	97208727	Life's Too Short (English Ver.)	aespa	Life's Too Short	2022-06-24	2022년	댄스	가요	(주)드림어스컴퍼니(국내)	SM ENTERTAINMENT
2022-07-08	2022년	1	197	89776757	아무노래	지코 (ZICO)	아무노래	2020-01-13	이전발매	랩/힙합	가요	주식회사 카카오엔터테인먼트	KOZ 엔터테인먼트
2022-07-08	2022년	1	198	95219611	네가 없는 밤 (Feat. ASH ISLAND) (Prod. by GRAY)	BE'O (비오)	쇼미더머니 10 Final	2021-12-04	이전발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2022-07-08	2022년	1	199	88709300	사계 (Four Seasons)	태연 (TAEYEON)	사계 (Four Seasons)	2019-03-24	이전발매	발라드	가요	(주)드림어스컴퍼니(국내)	SM ENTERTAINMENT
2022-07-08	2022년	1	200	94609018	우리의 이야기	멜로망스 (MeloMance)	유미의 세포들 OST Part 8	2021-10-15	이전발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2022-07-08	2022년	1	201	97361120	I LUV U (With 미란이)	김종국 & KCM	I LUV U	2022-07-06	2022년	발라드	가요	(주)비타민엔터테인먼트(국내)	㈜엔케이컴퍼니, ㈜터보제이케이컴퍼니
2022-07-08	2022년	1	202	87872613	어른	Sondia	나의 아저씨 OST Part. 2 (tvN 수목드라마)	2018-03-29	이전발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2022-07-08	2022년	1	203	91423133	VVS (Feat. JUSTHIS) (Prod. by GroovyRoom)	미란이 (MIRANI) & 먼치맨 (MUNCHMAN) & Khundi Panda & 머쉬베놈 (MUSHVENOM)	쇼미더머니 9 Episode 1	2020-11-21	이전발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2022-07-08	2022년	1	204	90443299	How You Like That	BLACKPINK	How You Like That	2020-06-26	이전발매	랩/힙합	가요	(주)와이지플러스	(주)YG엔터테인먼트
2022-07-08	2022년	1	205	85448749	Love Yourself	Justin Bieber	Purpose (Deluxe Edition)	2015-11-14	이전발매	팝	POP	(주)유니버설뮤직(해외)	Def Jam Recordings
2022-07-08	2022년	1	206	89238855	그대라는 시	태연 (TAEYEON)	호텔 델루나 OST Part.3 (tvN 토일드라마)	2019-07-21	이전발매	드라마	OST	(주)드림어스컴퍼니(국내)	냠냠엔터테인먼트
2022-07-08	2022년	1	207	86676931	All I Wanna Do (K) (Feat. Hoody & Loco)	박재범	EVERYTHING YOU WANTED	2016-10-20	이전발매	R&B/소울	가요	STONE MUSIC ENTERTAINMENT(유통대행)	AOMG
2022-07-08	2022년	1	208	95750050	그래서 그래 (Feat. 윤하)	에픽하이 (EPIK HIGH)	Epik High Is Here 下	2022-02-14	2022년	랩/힙합	가요	(주)지니뮤직	(주)아워즈
2022-07-08	2022년	1	209	88336380	너를 만나	폴킴	너를 만나	2018-10-29	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	뉴런뮤직
2022-07-08	2022년	1	210	93409581	안녕 (Hello)	조이 (JOY)	안녕 (Hello) - Special Album	2021-05-31	이전발매	정통	재즈	(주)드림어스컴퍼니(국내)	SM ENTERTAINMENT
2022-07-08	2022년	1	211	81459821	All For You	서인국 & 정은지	응답하라 1997 Love Story Part 1 (tvN 화요드라마)	2012-08-28	이전발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	젤리피쉬 엔터테인먼트, 에이큐브 엔터테인먼트
2022-07-08	2022년	1	212	89702572	Square (2017)	백예린 (Yerin Baek)	Every letter I sent you.	2019-12-10	이전발매	전체	가요	(주)드림어스컴퍼니(국내)	블루바이닐
2022-07-08	2022년	1	213	93599531	하루만 더	빅마마 (Big Mama)	하루만 더	2021-06-24	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	카카오엔터테인먼트
2022-07-08	2022년	1	214	88323996	Comethru	Jeremy Zucker	Summer,	2018-09-28	이전발매	팝	POP	(주)유니버설뮤직(해외)	Republic Records
2022-07-08	2022년	1	215	96903475	Beatbox	NCT DREAM	Beatbox - The 2nd Album Repackage	2022-05-30	2022년	댄스	가요	(주)드림어스컴퍼니(국내)	SM ENTERTAINMENT
2022-07-08	2022년	1	216	86455936	And July (Feat. DEAN & DJ Friz)	헤이즈 (Heize)	And July	2016-07-18	이전발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment, Studio blu
2022-07-08	2022년	1	217	97274627	내가 그댈	노을	내가 그댈	2022-06-30	2022년	발라드	가요	(주)와이지플러스	+기억 프로젝트
2022-07-08	2022년	1	218	94020692	Queendom	Red Velvet (레드벨벳)	Queendom - The 6th Mini Album	2021-08-16	이전발매	댄스	가요	(주)드림어스컴퍼니(국내)	SM ENTERTAINMENT
2022-07-08	2022년	1	219	87144819	처음부터 너와 나	볼빨간사춘기	군주 - 가면의 주인 OST Part.2 (MBC 수목드라마)	2017-05-17	이전발매	드라마	OST	(주)다날	더하기미디어
2022-07-08	2022년	1	220	88729142	시든 꽃에 물을 주듯	HYNN (박혜원)	시든 꽃에 물을 주듯	2019-03-31	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	㈜엔터테인먼트뉴오더
2022-07-08	2022년	1	221	96938427	달팽이	김재환	달팽이	2022-06-05	2022년	발라드	가요	STONE MUSIC ENTERTAINMENT(유통대행)	스윙엔터테인먼트
2022-07-08	2022년	1	222	90788463	만개 (Prod. 신지후)	김호중	우리家	2020-09-05	이전발매	트로트	가요	주식회사 카카오엔터테인먼트	생각을보여주는엔터테인먼트
2022-07-08	2022년	1	223	96891708	러브 쉿!	조유리	Op.22 Y-Waltz : in Major	2022-06-02	2022년	댄스	가요	STONE MUSIC ENTERTAINMENT(유통대행)	WAKEONE
2022-07-08	2022년	1	224	92528097	Leave The Door Open	Bruno Mars & Anderson .Paak & Silk Sonic	An Evening With Silk Sonic	2021-11-12	이전발매	R&B/소울	POP	워너뮤직코리아(주)(해외)	Aftermath Entertainment, Atlantic
2022-07-08	2022년	1	225	86432095	The Ocean (Feat. Shy Martin)	Mike Perry	The Ocean	2016-04-15	이전발매	일렉트로니카	POP	소니뮤직엔터테인먼트코리아(주)(해외)	DF Records
2022-07-08	2022년	1	226	86311323	너였다면	정승환	또 오해영 OST Part 5 (tvN 월화드라마)	2016-05-31	이전발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2022-07-08	2022년	1	227	95992881	너, 너 (N번째 연애 X 휘인 (Whee In))	휘인 (Whee In)	너, 너 (N번째 연애 X 휘인 (Whee In))	2022-02-13	2022년	발라드	가요	주식회사 카카오엔터테인먼트	TOON STUDIO
2022-07-08	2022년	1	228	89492238	Maniac	Conan Gray	Maniac	2019-10-25	이전발매	팝	POP	(주)유니버설뮤직(해외)	Republic Records, a division of UMG Recordings, Inc.
2022-07-08	2022년	1	229	89269039	서툰 이별을 하려해 (Feat. 전상근)	윤토벤 (YounToven)	서툰 이별을 하려해	2019-08-01	이전발매	발라드	가요	주식회사 사운드리퍼블리카	윤토벤
2022-07-08	2022년	1	230	90160784	나보다 더 사랑해요	김호중	나보다 더 사랑해요	2020-04-28	이전발매	트로트	가요	주식회사 카카오엔터테인먼트	생각을보여주는엔터테인먼트
2022-07-08	2022년	1	231	88727092	bad guy	Billie Eilish	WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?	2019-03-29	이전발매	락	POP	(주)유니버설뮤직(해외)	Darkroom, Interscope Records
2022-07-08	2022년	1	232	93822368	INDUSTRY BABY	Lil Nas X & Jack Harlow	INDUSTRY BABY 2.0	2021-10-09	이전발매	랩/힙합	POP	소니뮤직엔터테인먼트코리아(주)(해외)	Columbia
2022-07-08	2022년	1	233	96664103	밤이 깊었네 (Feat. 헤이즈)	싸이 (Psy)	싸다9	2022-04-29	2022년	댄스	가요	(주)드림어스컴퍼니(국내)	P NATION
2022-07-08	2022년	1	234	93562243	치맛바람 (Chi Mat Ba Ram)	브레이브걸스 (Brave girls)	Summer Queen	2021-06-17	이전발매	댄스	가요	주식회사 카카오엔터테인먼트	브레이브엔터테인먼트 (BRAVE ENTERTAINMENT)
2022-07-08	2022년	1	235	88703035	On My Way	Alan Walker & Sabrina Carpenter & Farruko	On My Way	2019-03-21	이전발매	일렉트로니카	POP	소니뮤직엔터테인먼트코리아(주)(해외)	MER Sweden AB
2022-07-08	2022년	1	236	87506735	All Falls Down (Feat. Juliander)	Alan Walker & Noah Cyrus & Digital Farm Animals	Different World	2018-12-14	이전발매	일렉트로니카	POP	소니뮤직엔터테인먼트코리아(주)(해외)	Mer Musikk
2022-07-08	2022년	1	237	88707240	노래방에서	장범준	장범준 3집	2019-03-21	이전발매	락	가요	주식회사 카카오엔터테인먼트	㈜버스커버스커
2022-07-08	2022년	1	238	97028085	Born Singer	방탄소년단	Proof	2022-06-10	2022년	랩/힙합	가요	(주)와이지플러스	BIGHIT MUSIC
2022-07-08	2022년	1	239	93905019	DUMB DUMB	전소미	DUMB DUMB	2021-08-02	이전발매	댄스	가요	(주)와이지플러스	THEBLACKLABEL
2022-07-08	2022년	1	240	95999197	Starlight	태일 (TAEIL)	스물다섯 스물하나 OST Part 1	2022-02-13	2022년	드라마	OST	(주)와이지플러스	스튜디오 마음C, 화앤담픽쳐스
2022-07-08	2022년	1	241	84861691	One Call Away	Charlie Puth	Nine Track Mind (Deluxe Edition)	2016-11-11	이전발매	팝	POP	워너뮤직코리아(주)(해외)	Artist Partner
2022-07-08	2022년	1	242	88501296	그때가 좋았어	케이시 (Kassy)	그때가 좋았어	2018-12-31	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	넥스타엔터테인먼트
2022-07-08	2022년	1	243	83803624	우연히 봄	로꼬 & 유주 (YUJU)	냄새를 보는 소녀 OST Part.2 (SBS 수목드라마)	2015-04-08	이전발매	드라마	OST	주식회사 카카오엔터테인먼트	(주)도너츠컬처
2022-07-08	2022년	1	244	93506686	Alcohol-Free	TWICE (트와이스)	Taste of Love	2021-06-11	이전발매	댄스	가요	(주)드림어스컴퍼니(국내)	(주)JYP엔터테인먼트
2022-07-08	2022년	1	245	91829432	우린 어쩌다 헤어진 걸까	허각	Hello	2020-12-28	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	㈜플레이엠엔터테인먼트
2022-07-08	2022년	1	246	90928056	밤하늘의 저 별처럼	헤이즈 (Heize) & 펀치 (Punch)	밤하늘의 저 별처럼 (브람스를 좋아하세요? OST 스페셜 트랙) (SBS 월화드라마)	2020-09-27	이전발매	드라마	OST	주식회사 카카오엔터테인먼트	냠냠엔터테인먼트
2022-07-08	2022년	1	247	90914605	Bad Boy	청하 & Christopher	Bad Boy	2020-09-23	이전발매	댄스	가요	워너뮤직코리아(주)(해외)	Parlophone Denmark
2022-07-08	2022년	1	248	87892831	사랑했었다 (Still love you)	이홍기 (FT아일랜드) & 유회승 (엔플라잉)	FNC LAB '사랑했었다 (Still love you)'	2018-04-08	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	FNC엔터테인먼트
2022-07-08	2022년	1	249	90001474	좋은 사람 있으면 소개시켜줘	조이 (JOY)	슬기로운 의사생활 OST Part 2 (tvN 목요드라마)	2020-03-20	이전발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
2022-07-08	2022년	1	250	92517481	LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)	양요섭 & 정은지	LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)	2021-03-05	이전발매	댄스	가요	주식회사 카카오엔터테인먼트	TOON STUDIO, 느을
2022-07-09	2022년	1	1	97404330	그때 그 순간 그대로 (그그그)	WSG워너비 (가야G)	WSG워너비 1집	2022-07-09	2022년	발라드	가요	주식회사 카카오엔터테인먼트	문화방송
2022-07-09	2022년	1	2	96480048	LOVE DIVE	IVE (아이브)	LOVE DIVE	2022-04-05	2022년	댄스	가요	주식회사 카카오엔터테인먼트	스타쉽 엔터테인먼트
2022-07-09	2022년	1	3	97404331	보고싶었어	WSG워너비 (4FIRE)	WSG워너비 1집	2022-07-09	2022년	발라드	가요	주식회사 카카오엔터테인먼트	문화방송
2022-07-09	2022년	1	4	96276241	TOMBOY	(여자)아이들	I NEVER DIE	2022-03-14	2022년	락	가요	주식회사 카카오엔터테인먼트	큐브 엔터테인먼트
2022-07-09	2022년	1	5	96664100	That That (Prod. & Feat. SUGA of BTS)	싸이 (Psy)	싸다9	2022-04-29	2022년	댄스	가요	(주)드림어스컴퍼니(국내)	P NATION
2022-07-09	2022년	1	6	97209570	POP!	나연 (TWICE)	IM NAYEON	2022-06-24	2022년	댄스	가요	(주)드림어스컴퍼니(국내)	(주)JYP엔터테인먼트
2022-07-09	2022년	1	7	96042335	사랑인가 봐	멜로망스 (MeloMance)	사랑인가 봐 (사내맞선 OST 스페셜 트랙)	2022-02-18	2022년	드라마	OST	주식회사 카카오엔터테인먼트	플렉스엠
2022-07-09	2022년	1	8	96613134	나의 X에게	경서	나의 X에게	2022-04-24	2022년	인디	가요	주식회사 카카오엔터테인먼트	꿈의 엔진
2022-07-09	2022년	1	9	96587489	정이라고 하자 (Feat. 10CM)	BIG Naughty (서동현)	정이라고 하자	2022-04-20	2022년	인디	가요	주식회사 카카오엔터테인먼트	H1GHR MUSIC RECORDS
2022-07-09	2022년	1	10	97404332	Clink Clink (클링 클링)	WSG워너비 (오아시소)	WSG워너비 1집	2022-07-09	2022년	발라드	가요	주식회사 카카오엔터테인먼트	문화방송
2022-07-09	2022년	1	11	96517321	LOVE me	BE'O (비오)	LOVE me	2022-04-12	2022년	랩/힙합	가요	주식회사 카카오엔터테인먼트	BPM ENTERTAINMENT, SWING ENTERTAINMENT, 페임어스 엔터테인먼트
2022-07-09	2022년	1	12	96482850	봄여름가을겨울 (Still Life)	BIGBANG (빅뱅)	봄여름가을겨울 (Still Life)	2022-04-05	2022년	락	가요	(주)와이지플러스	YG Entertainment
2022-07-09	2022년	1	13	93300145	신호등	이무진	신호등	2021-05-14	이전발매	락	가요	주식회사 카카오엔터테인먼트	쇼플레이엔터테인먼트
2022-07-09	2022년	1	14	95376934	취중고백	김민석 (멜로망스)	취중고백	2021-12-19	이전발매	발라드	가요	(주)비타민엔터테인먼트(국내)	프로젝트 리본
2022-07-09	2022년	1	15	94535712	사랑은 늘 도망가	임영웅	신사와 아가씨 OST Part.2	2021-10-11	이전발매	드라마	OST	주식회사 벅스(BUGS Corporation)	모스트콘텐츠
2022-07-09	2022년	1	16	93336453	다정히 내 이름을 부르면	경서예지 & 전건호	다정히 내 이름을 부르면	2021-05-19	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	에버그로우
2022-07-09	2022년	1	17	96367880	내가 아니라도	주호	내가 아니라도	2022-03-25	2022년	발라드	가요	(주)비타민엔터테인먼트(국내)	IN A MILLION
2022-07-09	2022년	1	18	96316069	Feel My Rhythm	Red Velvet (레드벨벳)	'The ReVe Festival 2022 - Feel My Rhythm'	2022-03-21	2022년	댄스	가요	(주)드림어스컴퍼니(국내)	SM ENTERTAINMENT
2022-07-09	2022년	1	19	96696680	FEARLESS	LE SSERAFIM (르세라핌)	FEARLESS	2022-05-02	2022년	댄스	가요	(주)와이지플러스	쏘스뮤직
2022-07-09	2022년	1	20	96276248	MY BAG	(여자)아이들	I NEVER DIE	2022-03-14	2022년	락	가요	주식회사 카카오엔터테인먼트	큐브 엔터테인먼트
2022-07-09	2022년	1	21	93717294	Stay	The Kid LAROI & Justin Bieber	Stay	2021-07-09	이전발매	팝	POP	소니뮤직엔터테인먼트코리아(주)(해외)	Columbia
2022-07-09	2022년	1	22	95188110	ELEVEN	IVE (아이브)	ELEVEN	2021-12-01	이전발매	댄스	가요	주식회사 카카오엔터테인먼트	스타쉽 엔터테인먼트
2022-07-09	2022년	1	23	96239500	GANADARA (Feat. 아이유)	박재범	GANADARA	2022-03-11	2022년	R&B/소울	가요	주식회사 카카오엔터테인먼트	MORE VISION
2022-07-09	2022년	1	24	97129260	없었던 일로	헤이즈 (Heize)	Undo	2022-06-30	2022년	R&B/소울	가요	STONE MUSIC ENTERTAINMENT(유통대행)	피네이션
2022-07-09	2022년	1	25	96549502	우리들의 블루스	임영웅	IM HERO	2022-05-02	2022년	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2022-07-09	2022년	1	26	97028103	Yet To Come	방탄소년단	Proof	2022-06-10	2022년	랩/힙합	가요	(주)와이지플러스	BIGHIT MUSIC
2022-07-09	2022년	1	27	96507978	That's Hilarious	Charlie Puth	CHARLIE	2022-10-07	2022년	팝	POP	워너뮤직코리아(주)(해외)	Atlantic Records
2022-07-09	2022년	1	28	96426855	아무래도 난	주시크 (Joosiq)	아무래도 난	2022-03-30	2022년	인디	가요	(주)비타민엔터테인먼트(국내)	주식회사 레시피뮤직
2022-07-09	2022년	1	29	96109972	듣고 싶을까	MSG워너비 (M.O.M)	듣고 싶을까	2022-02-26	2022년	발라드	가요	STONE MUSIC ENTERTAINMENT(유통대행)	문화방송
2022-07-09	2022년	1	30	96529831	ZOOM	제시 (Jessi)	ZOOM	2022-04-13	2022년	랩/힙합	가요	주식회사 카카오엔터테인먼트	피네이션 주식회사
2022-07-09	2022년	1	31	96791165	팡파레	다비치	Season Note	2022-05-16	2022년	발라드	가요	STONE MUSIC ENTERTAINMENT(유통대행)	WAKEONE
2022-07-09	2022년	1	32	94932434	회전목마 (Feat. Zion.T & 원슈타인) (Prod. by Slom)	sokodomo	쇼미더머니 10 Episode 2	2021-11-13	이전발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2022-07-09	2022년	1	33	93700014	Weekend	태연 (TAEYEON)	Weekend	2021-07-06	이전발매	댄스	가요	(주)드림어스컴퍼니(국내)	SM ENTERTAINMENT
2022-07-09	2022년	1	34	95990155	INVU	태연 (TAEYEON)	INVU - The 3rd Album	2022-02-14	2022년	댄스	가요	(주)드림어스컴퍼니(국내)	SM ENTERTAINMENT
2022-07-09	2022년	1	35	93330349	Next Level	aespa	Next Level	2021-05-17	이전발매	댄스	가요	(주)드림어스컴퍼니(국내)	SM ENTERTAINMENT
2022-07-09	2022년	1	36	82280761	너의 모든 순간	성시경	별에서 온 그대 OST Part.7 (SBS 수목드라마)	2014-02-12	이전발매	드라마	OST	주식회사 벅스(BUGS Corporation)	㈜SBS콘텐츠허브 (㈜에스비에스콘텐츠허브)
2022-07-09	2022년	1	37	94314085	너를 생각해	주시크 (Joosiq)	너를 생각해	2021-09-22	이전발매	인디	가요	(주)비타민엔터테인먼트(국내)	주식회사 레시피뮤직
2022-07-09	2022년	1	38	90705547	Dynamite	방탄소년단	Dynamite (DayTime Ver.)	2020-08-21	이전발매	댄스	가요	(주)와이지플러스	BIGHIT MUSIC
2022-07-09	2022년	1	39	96951358	해요 (2022)	#안녕	해요 (2022)	2022-06-07	2022년	발라드	가요	(주)지니뮤직	일팔 프로젝트
2022-07-09	2022년	1	40	95038278	리무진 (Feat. MINO) (Prod. by GRAY)	BE'O (비오)	쇼미더머니 10 Episode 3	2021-11-20	이전발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2022-07-09	2022년	1	41	93616612	Bad Habits	Ed Sheeran	=	2021-10-29	이전발매	팝	POP	워너뮤직코리아(주)(해외)	Atlantic Records UK
2022-07-09	2022년	1	42	97358928	I LOVE U	WINNER	HOLIDAY	2022-07-05	2022년	댄스	가요	(주)와이지플러스	YG Entertainment
2022-07-09	2022년	1	43	90413574	OHAYO MY NIGHT	디핵 (D-Hack) & PATEKO	OHAYO MY NIGHT	2020-06-20	이전발매	랩/힙합	가요	(주)와이지플러스	NEOKIDZ
2022-07-09	2022년	1	44	94653222	strawberry moon	아이유 (IU)	strawberry moon	2021-10-19	이전발매	락	가요	주식회사 카카오엔터테인먼트	EDAM엔터테인먼트
2022-07-09	2022년	1	45	95927624	언제나 사랑해	케이시 (Kassy)	조영수 리메이크 프로젝트 Part.2	2022-02-07	2022년	발라드	가요	주식회사 카카오엔터테인먼트	도토리뮤직
2022-07-09	2022년	1	46	93619160	바라만 본다	MSG워너비 (M.O.M)	MSG워너비 1집	2021-06-26	이전발매	발라드	가요	STONE MUSIC ENTERTAINMENT(유통대행)	유야호
2022-07-09	2022년	1	47	96928174	Girls	aespa	Girls - The 2nd Mini Album	2022-07-08	2022년	댄스	가요	(주)드림어스컴퍼니(국내)	SM ENTERTAINMENT
2022-07-09	2022년	1	48	96830137	늦은 밤 헤어지긴 너무 아쉬워	케이시 (Kassy)	LOVE & HATE	2022-05-19	2022년	발라드	가요	주식회사 카카오엔터테인먼트	넥스타엔터테인먼트
2022-07-09	2022년	1	49	94054417	abcdefu	GAYLE	abcdefu	2021-08-13	이전발매	팝	POP	워너뮤직코리아(주)(해외)	Atlantic, Arthouse Records
2022-07-09	2022년	1	50	81230210	Stronger (What Doesn't Kill You)	Kelly Clarkson	Stronger (What Doesn't Kill You)	2012-02-06	이전발매	팝	POP	소니뮤직엔터테인먼트코리아(주)(해외)	RCA Records Label
2022-07-09	2022년	1	51	97313940	그라데이션	10CM	5.3	2022-07-03	2022년	인디	가요	주식회사 카카오엔터테인먼트	매직스트로베리사운드
2022-07-09	2022년	1	52	96583743	Love story	볼빨간사춘기	Seoul	2022-04-20	2022년	인디	가요	주식회사 벅스(BUGS Corporation)	쇼파르엔터테인먼트
2022-07-09	2022년	1	53	96696809	다시 만날 수 있을까	임영웅	IM HERO	2022-05-02	2022년	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2022-07-09	2022년	1	54	97183185	Left and Right (Feat. Jung Kook of BTS)	Charlie Puth & 정국 & 방탄소년단	Left and Right	2022-06-24	2022년	팝	POP	워너뮤직코리아(주)(해외)	Atlantic Records
2022-07-09	2022년	1	55	93340450	Every Second	Mina Okabe	Every Second	2021-05-21	이전발매	팝	POP	(주)유니버설뮤직(해외)	Universal Music (Denmark) A/S
2022-07-09	2022년	1	56	81018403	내 손을 잡아	아이유 (IU)	최고의 사랑 OST Part.4 (MBC 수목드라마)	2011-05-25	이전발매	드라마	OST	주식회사 카카오엔터테인먼트	더그루브엔터테인먼트 (더그루브컴퍼니)
2022-07-09	2022년	1	57	92125854	Celebrity	아이유 (IU)	IU 5th Album 'LILAC'	2021-03-25	이전발매	댄스	가요	주식회사 카카오엔터테인먼트	EDAM엔터테인먼트
2022-07-09	2022년	1	58	93352112	Butter	방탄소년단	Butter	2021-05-21	이전발매	댄스	가요	(주)와이지플러스	BIGHIT MUSIC
2022-07-09	2022년	1	59	90077755	이제 나만 믿어요	임영웅	내일은 미스터트롯 우승자 특전곡	2020-04-03	이전발매	트로트	가요	주식회사 카카오엔터테인먼트	TV CHOSUN
2022-07-09	2022년	1	60	94133414	고백	멜로망스 (MeloMance)	세 번째 '고백'	2021-08-29	이전발매	인디	가요	주식회사 카카오엔터테인먼트	카카오엔터테인먼트, 민트페이퍼, 광합성
2022-07-09	2022년	1	61	89320910	흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야	장범준	멜로가 체질 OST Part 3 (JTBC 금토 드라마)	2019-08-23	이전발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment, 삼화네트웍스
2022-07-09	2022년	1	62	87840106	모든 날, 모든 순간 (Every day, Every Moment)	폴킴	'키스 먼저 할까요?' OST Part. 3 (SBS 월화드라마)	2018-03-20	이전발매	드라마	OST	(주)드림어스컴퍼니(국내)	SM ENTERTAINMENT
