날짜	년도	곡수	순위	곡 코드	음원명	아티스트명	앨범명	발매일	발매년도	장르_세부	장르	유통사명	기획사명
2023-09-10	2023년	1	66	95188110	ELEVEN	IVE (아이브)	ELEVEN	2021-12-01	이전 발매	댄스	가요	주식회사 카카오엔터테인먼트	스타쉽 엔터테인먼트
2023-09-10	2023년	1	67	98633640	Nxde	(여자)아이들	I love	2022-10-17	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	큐브 엔터테인먼트
2023-09-10	2023년	1	68	103378417	그대를 그대를	이예은 & 전건호 & 아샤트리	그대를 그대를	2023-09-10	2023년	발라드	가요	(주)지니뮤직	이고에타
2023-09-10	2023년	1	69	90705547	Dynamite	방탄소년단	Dynamite (DayTime Ver.)	2020-08-21	이전 발매	댄스	가요	(주)와이지플러스	BIGHIT MUSIC
2023-09-10	2023년	1	70	102141355	나에게 그대만이	탑현	나에게 그대만이	2023-06-11	2023년	발라드	가요	주식회사 카카오엔터테인먼트	레이벡스
2023-09-10	2023년	1	71	101942045	첫 키스에 내 심장은 120BPM	경서	ONGOING	2023-05-26	2023년	인디	가요	주식회사 카카오엔터테인먼트	꿈의 엔진
2023-09-10	2023년	1	72	94980637	오르트구름	윤하 (YOUNHA)	YOUNHA 6th Album 'END THEORY'	2021-11-16	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	C9 ENTERTAINMENT
2023-09-10	2023년	1	73	100587038	Cupid	FIFTY FIFTY	The Beginning : Cupid	2023-02-24	2023년	댄스	가요	주식회사 인터파크	ATTRAKT
2023-09-10	2023년	1	74	92682935	Off My Face	Justin Bieber	Justice	2021-03-19	이전 발매	팝	POP	(주)유니버설뮤직(해외)	RBMG, Def Jam
2023-09-10	2023년	1	75	97970302	Pink Venom	BLACKPINK	BORN PINK	2022-09-16	이전 발매	랩/힙합	가요	(주)와이지플러스	YG Entertainment
2023-09-10	2023년	1	76	96367880	내가 아니라도	주호	내가 아니라도	2022-03-25	이전 발매	발라드	가요	(주)비타민엔터테인먼트(국내)	IN A MILLION
2023-09-10	2023년	1	77	93299407	Loving You Girl (Feat. Hkeem)	Peder Elias	Love & Loneliness	2022-04-29	이전 발매	팝	POP	소니뮤직엔터테인먼트코리아(주)(해외)	Columbia
2023-09-10	2023년	1	78	16151403	희재	성시경	국화꽃 향기 OST	2003-02-12	이전 발매	전체	OST	(주)씨에스해피엔터테인먼트	씨에스해피엔터테인먼트
2023-09-10	2023년	1	79	93300145	신호등	이무진	신호등	2021-05-14	이전 발매	락	가요	주식회사 카카오엔터테인먼트	쇼플레이엔터테인먼트
2023-09-10	2023년	1	80	103289407	트월ㅋ (Prod. by Czaer)	미연 ((여자)아이들) & 우기 ((여자)아이들)	스트릿 우먼 파이터2 (SWF2) 계급미션	2023-09-05	2023년	R&B/소울	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2023-09-10	2023년	1	81	87840106	모든 날, 모든 순간 (Every day, Every Moment)	폴킴	'키스 먼저 할까요?' OST Part. 3 (SBS 월화드라마)	2018-03-20	이전 발매	드라마	OST	주식회사 카카오엔터테인먼트	SM ENTERTAINMENT
2023-09-10	2023년	1	82	102143557	사랑의 바보	제이세라 (J-Cera)	사랑의 바보	2023-06-10	2023년	발라드	가요	주식회사 카카오엔터테인먼트	투플원 엔터테인먼트, ㈜제나두엔터테인먼트
2023-09-10	2023년	1	83	100469423	CHRISTIAN	Zior Park	WHERE DOES SASQUATCH LIVE? PART 1	2023-02-16	2023년	락	가요	(주)비타민엔터테인먼트(국내)	Beautiful Noise
2023-09-10	2023년	1	84	96549502	우리들의 블루스	임영웅	IM HERO	2022-05-02	이전 발매	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2023-09-10	2023년	1	85	102724317	Cool With You	NewJeans	NewJeans 2nd EP 'Get Up'	2023-07-21	2023년	댄스	가요	(주)와이지플러스	ADOR
2023-09-10	2023년	1	86	87170806	민들레 (single ver.)	우효	민들레	2017-05-30	이전 발매	인디	가요	문화인	㈜문화인
2023-09-10	2023년	1	87	102630730	I WANT	IVE (아이브)	I WANT	2023-07-13	2023년	댄스	가요	주식회사 카카오엔터테인먼트	스타쉽 엔터테인먼트
2023-09-10	2023년	1	88	93340450	Every Second	Mina Okabe	Every Second	2021-05-21	이전 발매	팝	POP	(주)유니버설뮤직(해외)	Universal Music (Denmark) A/S
2023-09-10	2023년	1	89	89220627	한 페이지가 될 수 있게	DAY6 (데이식스)	The Book of Us : Gravity	2019-07-15	이전 발매	락	가요	(주)드림어스컴퍼니(국내)	(주)JYP엔터테인먼트
2023-09-10	2023년	1	90	103181092	Happiness	허용별 (허각 & 신용재 & 임한별)	허용별 프로젝트 #1	2023-09-10	2023년	발라드	가요	주식회사 카카오엔터테인먼트	플렉스엠
2023-09-10	2023년	1	91	91361957	밤하늘의 별을 (2020)	경서	밤하늘의 별을 (2020)	2020-11-14	이전 발매	인디	가요	주식회사 카카오엔터테인먼트	꿈의 엔진
2023-09-10	2023년	1	92	99084793	Dreamers (Music from the FIFA World Cup Qatar 2022 Official Soundtrack) (Feat. FIFA Sound)	정국 & 방탄소년단	Dreamers (Music from the FIFA World Cup Qatar 2022 Official Soundtrack)	2022-11-20	이전 발매	팝	POP	(주)뮤직트리엔터테인먼트(국내)	Katara Studios | 2101 Records under exclusive license to UnitedMasters LLC
2023-09-10	2023년	1	93	90077755	이제 나만 믿어요	임영웅	내일은 미스터트롯 우승자 특전곡	2020-04-03	이전 발매	트로트	가요	주식회사 카카오엔터테인먼트	TV CHOSUN
2023-09-10	2023년	1	94	97728588	Cookie	NewJeans	NewJeans 1st EP 'New Jeans'	2022-08-01	이전 발매	댄스	가요	(주)와이지플러스	ADOR
2023-09-10	2023년	1	95	97946845	NIGHT DANCER	imase	NIGHT DANCER	2022-08-19	이전 발매	팝	J-POP	(주)유니버설뮤직(해외)	UNIVERSAL MUSIC LLC.
2023-09-10	2023년	1	96	102051698	사실말야내가말야그게그러니까말이야	케이시 (Kassy)	사실말야내가말야그게그러니까말이야	2023-06-04	2023년	발라드	가요	주식회사 카카오엔터테인먼트	넥스타엔터테인먼트
2023-09-10	2023년	1	97	97404331	보고싶었어	WSG워너비 (4FIRE)	WSG워너비 1집	2022-07-09	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	문화방송
2023-09-10	2023년	1	98	96587489	정이라고 하자 (Feat. 10CM)	BIG Naughty (서동현)	정이라고 하자	2022-04-20	이전 발매	인디	가요	주식회사 카카오엔터테인먼트	H1GHR MUSIC RECORDS
2023-09-10	2023년	1	99	101299315	빛이 나는 너에게	던 (DAWN)	빛이 나는 너에게	2023-04-13	2023년	R&B/소울	가요	주식회사 카카오엔터테인먼트	AT AREA
2023-09-10	2023년	1	100	89320910	흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야	장범준	멜로가 체질 OST Part 3 (JTBC 금토 드라마)	2019-08-23	이전 발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment, 삼화네트웍스
2023-09-10	2023년	1	101	96482850	봄여름가을겨울 (Still Life)	BIGBANG (빅뱅)	봄여름가을겨울 (Still Life)	2022-04-05	이전 발매	락	가요	(주)와이지플러스	YG Entertainment
2023-09-10	2023년	1	102	100602627	사랑하기 싫어	지아 (Zia)	사랑하기 싫어	2023-02-24	2023년	발라드	가요	주식회사 벅스(BUGS Corporation)	니즈뮤직
2023-09-10	2023년	1	103	102559833	예뻤어 (여름날 우리 X 김민석 (멜로망스))	김민석 (멜로망스)	예뻤어 (여름날 우리 X 김민석 (멜로망스))	2023-07-07	2023년	락	가요	주식회사 카카오엔터테인먼트	TOON STUDIO
2023-09-10	2023년	1	104	89058209	오늘도 빛나는 너에게 (To You My Light) (Feat.이라온)	마크툽 (Maktub)	Red Moon : To You My Light	2019-06-09	이전 발매	인디	가요	(주)비타민엔터테인먼트(국내)	(주)MAKTUB Company
2023-09-10	2023년	1	105	103414674	자격	박원	자격	2023-09-10	2023년	발라드	가요	(주)비타민엔터테인먼트(국내)	Project For You
2023-09-10	2023년	1	106	101483795	Heaven (2023)	임재현	시작은 첫키스 OST Part.1	2023-04-25	2023년	드라마	OST	주식회사 벅스(BUGS Corporation)	캔버스뮤직
2023-09-10	2023년	1	107	93616612	Bad Habits	Ed Sheeran	=	2021-10-29	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	Atlantic Records UK
2023-09-10	2023년	1	108	96517321	LOVE me	BE'O (비오)	LOVE me	2022-04-12	이전 발매	랩/힙합	가요	주식회사 카카오엔터테인먼트	BIGPLANETMADE, SWING ENTERTAINMENT, 페임어스 엔터테인먼트
2023-09-10	2023년	1	109	99576616	Say I Love You	우디 (Woody)	Say I Love You (Re : WIND 4MEN Vol.04)	2022-12-21	이전 발매	발라드	가요	(주)지니뮤직	메이저나인
2023-09-10	2023년	1	110	96696809	다시 만날 수 있을까	임영웅	IM HERO	2022-05-02	이전 발매	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2023-09-10	2023년	1	111	90413574	OHAYO MY NIGHT	디핵 (D-Hack) & PATEKO	OHAYO MY NIGHT	2020-06-20	이전 발매	랩/힙합	가요	(주)와이지플러스	NEOKIDZ
2023-09-10	2023년	1	112	96696680	FEARLESS	LE SSERAFIM (르세라핌)	FEARLESS	2022-05-02	이전 발매	댄스	가요	(주)와이지플러스	쏘스뮤직
2023-09-10	2023년	1	113	95990155	INVU	태연 (TAEYEON)	INVU - The 3rd Album	2022-02-14	이전 발매	댄스	가요	주식회사 카카오엔터테인먼트	SM ENTERTAINMENT
2023-09-10	2023년	1	114	93352112	Butter	방탄소년단	Butter	2021-05-21	이전 발매	댄스	가요	(주)와이지플러스	BIGHIT MUSIC
2023-09-10	2023년	1	115	93330349	Next Level	aespa	Next Level	2021-05-17	이전 발매	댄스	가요	주식회사 카카오엔터테인먼트	SM ENTERTAINMENT
2023-09-10	2023년	1	116	93700014	Weekend	태연 (TAEYEON)	Weekend	2021-07-06	이전 발매	댄스	가요	주식회사 카카오엔터테인먼트	SM ENTERTAINMENT
2023-09-10	2023년	1	117	99513995	NOT SORRY (Feat. pH-1) (Prod. by Slom)	이영지	쇼미더머니 11 Episode 3	2022-12-17	이전 발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2023-09-10	2023년	1	118	99512830	Candy	NCT DREAM	Candy - Winter Special Mini Album	2022-12-16	이전 발매	댄스	가요	주식회사 카카오엔터테인먼트	SM ENTERTAINMENT
2023-09-10	2023년	1	119	102695367	여름이 들려 (Summer Comes)	오마이걸 (OH MY GIRL)	Golden Hourglass	2023-07-24	2023년	전체	가요	소니뮤직엔터테인먼트코리아(주)(국내)	WM엔터테인먼트
2023-09-10	2023년	1	120	90544866	At My Worst	Pink Sweat$	The Prelude	2020-07-17	이전 발매	R&B/소울	POP	워너뮤직코리아(주)(해외)	Atlantic Records
2023-09-10	2023년	1	121	96664100	That That (Prod. & Feat. SUGA of BTS)	싸이 (Psy)	싸다9	2022-04-29	이전 발매	댄스	가요	(주)드림어스컴퍼니(국내)	P NATION
2023-09-10	2023년	1	122	87894567	Bad	Christopher	Under the Surface	2019-11-08	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	Parlophone Denmark
2023-09-10	2023년	1	123	86941521	봄날	방탄소년단	YOU NEVER WALK ALONE	2017-02-13	이전 발매	댄스	가요	(주)와이지플러스	BIGHIT MUSIC
2023-09-10	2023년	1	124	86868102	첫눈처럼 너에게 가겠다	에일리 (Ailee)	도깨비 OST Part 9 (tvN 금토드라마)	2017-01-07	이전 발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment, 화앤담픽쳐스
2023-09-10	2023년	1	125	101713249	사랑..그게 뭔데	지아 (Zia)	사랑..그게 뭔데	2023-05-12	2023년	발라드	가요	주식회사 벅스(BUGS Corporation)	디그리다
2023-09-10	2023년	1	126	94546037	내 기쁨은 너가 벤틀리를 끄는 거야	김승민	PROTOTYPE RESEARCH #0063	2021-10-19	이전 발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통대행)	뷰티플노이즈
2023-09-10	2023년	1	127	102067588	모래 알갱이	임영웅	모래 알갱이	2023-06-05	2023년	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2023-09-10	2023년	1	128	94133414	고백	멜로망스 (MeloMance)	세 번째 '고백'	2021-08-29	이전 발매	인디	가요	주식회사 카카오엔터테인먼트	카카오엔터테인먼트, 민트페이퍼, 광합성
2023-09-10	2023년	1	129	92125854	Celebrity	아이유 (IU)	IU 5th Album 'LILAC'	2021-03-25	이전 발매	댄스	가요	주식회사 카카오엔터테인먼트	EDAM엔터테인먼트
2023-09-10	2023년	1	130	89613039	Blueming	아이유 (IU)	Love poem	2019-11-18	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	카카오엔터테인먼트
2023-09-10	2023년	1	131	93851056	낙하 (With 아이유)	AKMU (악뮤)	NEXT EPISODE	2021-07-26	이전 발매	락	가요	(주)와이지플러스	YG Entertainment
2023-09-10	2023년	1	132	81018403	내 손을 잡아	아이유 (IU)	최고의 사랑 OST Part.4 (MBC 수목드라마)	2011-05-25	이전 발매	드라마	OST	주식회사 카카오엔터테인먼트	카카오엔터테인먼트
2023-09-10	2023년	1	133	101182844	KNOCK	이채연	Over The Moon	2023-04-12	2023년	댄스	가요	STONE MUSIC ENTERTAINMENT(유통대행)	더블유엠엔터테인먼트
2023-09-10	2023년	1	134	96583743	Love story	볼빨간사춘기	Seoul	2022-04-20	이전 발매	인디	가요	주식회사 벅스(BUGS Corporation)	쇼파르엔터테인먼트
2023-09-10	2023년	1	135	90021550	아로하	조정석	슬기로운 의사생활 OST Part 3 (tvN 목요드라마)	2020-03-27	이전 발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
2023-09-10	2023년	1	136	102325136	사랑하지 않아서 그랬니	지아 (Zia)	사랑하지 않아서 그랬니	2023-06-22	2023년	발라드	가요	주식회사 카카오엔터테인먼트	플렉스엠
2023-09-10	2023년	1	137	85979370	다시 사랑한다면 (니글니글 버터플라이)	김필	복면가왕 47회	2016-02-21	이전 발매	전체	가요	(주)더블유피어	MBC (문화방송)
2023-09-10	2023년	1	138	86868163	Shape Of You	Ed Sheeran	÷ (Deluxe)	2017-03-03	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	Atlantic Records UK
2023-09-10	2023년	1	139	81230210	Stronger (What Doesn't Kill You)	Kelly Clarkson	Stronger (What Doesn't Kill You)	2012-02-06	이전 발매	팝	POP	소니뮤직엔터테인먼트코리아(주)(해외)	RCA Records Label
2023-09-10	2023년	1	140	101089615	That's Not How This Works (Feat. Dan ＋ Shay)	Charlie Puth	That's Not How This Works	2023-03-31	2023년	팝	POP	워너뮤직코리아(주)(해외)	Atlantic Records
2023-09-10	2023년	1	141	98664198	떠나보낼 준비해 둘걸 그랬어	임한별	떠나보낼 준비해 둘걸 그랬어	2022-10-18	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	오늘의 선곡
2023-09-10	2023년	1	142	96696807	무지개	임영웅	IM HERO	2022-05-02	이전 발매	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2023-09-10	2023년	1	143	90178428	에잇 (Prod. & Feat. SUGA of BTS)	아이유 (IU)	에잇	2020-05-06	이전 발매	락	가요	주식회사 카카오엔터테인먼트	EDAM엔터테인먼트
2023-09-10	2023년	1	144	93619160	바라만 본다	MSG워너비 (M.O.M)	MSG워너비 1집	2021-06-26	이전 발매	발라드	가요	STONE MUSIC ENTERTAINMENT(유통대행)	유야호
2023-09-10	2023년	1	145	94321284	찰나가 영원이 될 때 (The Eternal Moment)	마크툽 (Maktub)	Red Moon : Beyond The Light	2021-09-19	이전 발매	인디	가요	(주)비타민엔터테인먼트(국내)	(주)MAKTUB Company
2023-09-10	2023년	1	146	102724386	ASAP	NewJeans	NewJeans 2nd EP 'Get Up'	2023-07-21	2023년	댄스	가요	(주)와이지플러스	ADOR
2023-09-10	2023년	1	147	98384274	Unholy	Sam Smith & Kim Petras	Unholy	2022-09-23	이전 발매	팝	POP	(주)유니버설뮤직(해외)	Universal Music Operations Limited
2023-09-10	2023년	1	148	101686194	Allergy	(여자)아이들	I feel	2023-05-15	2023년	댄스	가요	주식회사 카카오엔터테인먼트	큐브 엔터테인먼트
2023-09-10	2023년	1	149	82691310	AEAO	다이나믹 듀오 & 디제이 프리미어	A Giant Step	2014-07-16	이전 발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통대행)	아메바컬쳐
2023-09-10	2023년	1	150	88074702	Way Back Home	숀 (SHAUN)	Take	2018-06-27	이전 발매	인디	가요	(주)비타민엔터테인먼트(국내)	디씨톰엔터테인먼트
2023-09-10	2023년	1	151	98461391	자격지심 (Feat. ZICO)	BE'O (비오)	FIVE SENSES	2022-09-29	이전 발매	랩/힙합	가요	주식회사 카카오엔터테인먼트	BIGPLANETMADE, SWING ENTERTAINMENT, 페임어스 엔터테인먼트
2023-09-10	2023년	1	152	88344888	12 : 45 (Stripped)	etham	12 : 45 (Stripped)	2018-10-26	이전 발매	팝	POP	(주)유니버설뮤직(해외)	Closer Recordings Limited
2023-09-10	2023년	1	153	99831046	Never Ending Story	김민석 (멜로망스)	너의 시간 속으로 OST	2023-09-08	2023년	드라마	OST	STONE MUSIC ENTERTAINMENT(유통대행)	Netflix
2023-09-10	2023년	1	154	103122543	달빛에 그려지는	미연 ((여자)아이들)	연인 OST Part.4	2023-08-20	2023년	드라마	OST	주식회사 벅스(BUGS Corporation)	(주)도너츠컬처
2023-09-10	2023년	1	155	89374289	Memories	Maroon 5	Memories	2019-09-20	이전 발매	팝	POP	(주)유니버설뮤직(해외)	Interscope Records (222 Records)
2023-09-10	2023년	1	156	102526988	여름날 (Feat. 하현상)	볼빨간사춘기	여름날	2023-07-05	2023년	인디	가요	주식회사 벅스(BUGS Corporation)	쇼파르엔터테인먼트
2023-09-10	2023년	1	157	97183185	Left and Right (Feat. Jung Kook of BTS)	Charlie Puth & 정국 & 방탄소년단	Left and Right	2022-06-24	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	Atlantic Records
2023-09-10	2023년	1	158	99014221	London Boy	임영웅	Polaroid	2022-11-15	이전 발매	락	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2023-09-10	2023년	1	159	98373055	Rush Hour (Feat. j-hope of BTS)	Crush	Rush Hour	2022-09-22	이전 발매	R&B/소울	가요	(주)드림어스컴퍼니(국내)	피네이션
2023-09-10	2023년	1	160	93335952	헤픈 우연	헤이즈 (Heize)	HAPPEN	2021-05-20	이전 발매	R&B/소울	가요	STONE MUSIC ENTERTAINMENT(유통대행)	피네이션
2023-09-10	2023년	1	161	103105657	Better Things	aespa	Better Things	2023-09-08	2023년	댄스	가요	주식회사 카카오엔터테인먼트	SM ENTERTAINMENT
2023-09-10	2023년	1	162	87307557	있잖아	폴킴	연애플레이리스트2 OST Part.2	2017-07-21	이전 발매	드라마	OST	(주)삼쩜일사	스페이스오디티
2023-09-10	2023년	1	163	98400951	딱 10CM만	10CM & BIG Naughty (서동현)	딱 10CM만	2022-09-25	이전 발매	R&B/소울	가요	주식회사 카카오엔터테인먼트	MAGIC STRAWBERRY SOUND, H1GHR MUSIC RECORDS
2023-09-10	2023년	1	164	87298263	DINOSAUR	AKMU (악뮤)	SUMMER EPISODE	2017-07-20	이전 발매	댄스	가요	(주)와이지플러스	(주)YG엔터테인먼트
2023-09-10	2023년	1	165	94653222	strawberry moon	아이유 (IU)	strawberry moon	2021-10-19	이전 발매	락	가요	주식회사 카카오엔터테인먼트	EDAM엔터테인먼트
2023-09-10	2023년	1	166	96791165	팡파레	다비치	Season Note	2022-05-16	이전 발매	발라드	가요	STONE MUSIC ENTERTAINMENT(유통대행)	WAKEONE
2023-09-10	2023년	1	167	88276286	첫사랑	백아	첫사랑	2018-10-11	이전 발매	블루스/포크	가요	매직스트로베리 주식회사	Baek A
2023-09-10	2023년	1	168	81461935	오래된 노래	Standing Egg (스탠딩 에그)	오래된 노래	2012-09-04	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	본(born)
2023-09-10	2023년	1	169	89406900	10,000 Hours	Dan ＋ Shay & Justin Bieber	Good Things	2021-08-13	이전 발매	블루스/포크/컨트리	POP	워너뮤직코리아(주)(해외)	Warner Music Nashville
2023-09-10	2023년	1	170	96696810	아버지	임영웅	IM HERO	2022-05-02	이전 발매	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2023-09-10	2023년	1	171	101590582	나의 바람 (Wind And Wish)	비투비	WIND AND WISH	2023-05-02	2023년	댄스	가요	주식회사 카카오엔터테인먼트	큐브 엔터테인먼트
2023-09-10	2023년	1	172	102648083	지금 술 한잔했어 (2023)	이보람 (씨야) & 김보경 (NEON)	지금 술 한잔했어 (2023)	2023-07-14	2023년	랩/힙합	가요	주식회사 카카오엔터테인먼트	방구석 캐스팅
2023-09-10	2023년	1	173	99014222	Polaroid	임영웅	Polaroid	2022-11-15	이전 발매	락	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2023-09-10	2023년	1	174	99965653	VIBE (Feat. Jimin of BTS)	태양	VIBE	2023-01-13	2023년	댄스	가요	(주)와이지플러스	THEBLACKLABEL
2023-09-10	2023년	1	175	87558732	Boat	죠지	Boat	2017-11-17	이전 발매	R&B/소울	가요	(주)와이지플러스	Craft And Jun (크래프트앤준)
2023-09-10	2023년	1	176	96786265	I Ain't Worried	OneRepublic	I Ain't Worried (Music From The Motion Picture 'Top Gun : Maverick')	2022-05-13	이전 발매	팝	POP	(주)유니버설뮤직(해외)	Mosley Music, Interscope Records
2023-09-10	2023년	1	177	84861691	One Call Away	Charlie Puth	Nine Track Mind (Deluxe Edition)	2016-11-11	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	Artist Partner
2023-09-10	2023년	1	178	103395457	이별하려는 날이야	노을	이별하려는 날이야	2023-09-07	2023년	발라드	가요	(주)드림어스컴퍼니(국내)	딩고뮤직, 내,벗
2023-09-10	2023년	1	179	89815269	시작	가호 (Gaho)	이태원 클라쓰 OST Part.2 (JTBC 금토드라마)	2020-02-01	이전 발매	드라마	OST	주식회사 블렌딩(신규)	㈜블렌딩
2023-09-10	2023년	1	180	92673418	사이렌 Remix (Feat. UNEDUCATED KID & Paul Blanco)	호미들	사이렌 Remix	2021-03-20	이전 발매	랩/힙합	가요	주식회사 카카오엔터테인먼트	영앤리치 레코즈
2023-09-10	2023년	1	181	92749701	라일락	아이유 (IU)	IU 5th Album 'LILAC'	2021-03-25	이전 발매	댄스	가요	주식회사 카카오엔터테인먼트	EDAM엔터테인먼트
2023-09-10	2023년	1	182	92797995	Tiny Riot	Sam Ryder	The Sun's Gonna Rise	2021-09-24	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	Parlophone UK
2023-09-10	2023년	1	183	103016631	거리에서 (Feat. ASH ISLAND)	릴러말즈 (Leellamarz)	거리에서	2023-08-13	2023년	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통대행)	Ambition Musik
2023-09-10	2023년	1	184	89671512	너의 번호를 누르고 (Prod. by 영화처럼)	#안녕	너의 번호를 누르고	2019-11-30	이전 발매	인디	가요	(주)비타민엔터테인먼트(국내)	니즈먼트
2023-09-10	2023년	1	185	101593943	Thirsty	aespa	MY WORLD - The 3rd Mini Album	2023-05-08	2023년	R&B/소울	가요	주식회사 카카오엔터테인먼트	SM ENTERTAINMENT
2023-09-10	2023년	1	186	103272404	그런 일은	Paul Blanco	그런 일은	2023-08-30	2023년	R&B/소울	가요	주식회사 카카오엔터테인먼트	카카오엔터테인먼트
2023-09-10	2023년	1	187	98390713	우린 그렇게 사랑해서	강민경 (다비치) & 잔나비 최정훈	우린 그렇게 사랑해서	2022-09-26	이전 발매	발라드	가요	STONE MUSIC ENTERTAINMENT(유통대행)	WAKEONE, 페포니 뮤직
2023-09-10	2023년	1	188	96696811	A bientot	임영웅	IM HERO	2022-05-02	이전 발매	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2023-09-10	2023년	1	189	103016908	Slow Dancing	V	Layover	2023-09-08	2023년	댄스	가요	(주)와이지플러스	BIGHIT MUSIC
2023-09-10	2023년	1	190	87998685	여행	볼빨간사춘기	Red Diary Page.2	2018-05-24	이전 발매	인디	가요	주식회사 벅스(BUGS Corporation)	쇼파르뮤직
2023-09-10	2023년	1	191	82593715	I'm Not The Only One	Sam Smith	In The Lonely Hour (Standard Edition)	2014-05-27	이전 발매	팝	POP	(주)유니버설뮤직(해외)	Universal Music Ltd.
2023-09-10	2023년	1	192	82425426	2	AKMU (악뮤)	PLAY	2014-04-07	이전 발매	전체	가요	(주)와이지플러스	(주)YG엔터테인먼트
2023-09-10	2023년	1	193	89296790	안녕	폴킴	호텔 델루나 OST Part.10 (tvN 토일드라마)	2019-08-12	이전 발매	드라마	OST	(주)드림어스컴퍼니(국내)	냠냠엔터테인먼트
2023-09-10	2023년	1	194	102030136	겁도 없이 (Feat. BIG Naughty)	B.I	TO DIE FOR	2023-06-01	2023년	랩/힙합	가요	(주)드림어스컴퍼니(국내)	131
2023-09-10	2023년	1	195	93873862	비가 오는 날엔 (2021)	헤이즈 (Heize)	비가 오는 날엔 (2021)	2021-08-04	이전 발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통대행)	PLAYLIST
2023-09-10	2023년	1	196	96316069	Feel My Rhythm	Red Velvet (레드벨벳)	'The ReVe Festival 2022 - Feel My Rhythm'	2022-03-21	이전 발매	댄스	가요	주식회사 카카오엔터테인먼트	SM ENTERTAINMENT
2023-09-10	2023년	1	197	96276248	MY BAG	(여자)아이들	I NEVER DIE	2022-03-14	이전 발매	락	가요	주식회사 카카오엔터테인먼트	큐브 엔터테인먼트
2023-09-10	2023년	1	198	82425425	Give Love	AKMU (악뮤)	PLAY	2014-04-07	이전 발매	전체	가요	(주)와이지플러스	(주)YG엔터테인먼트
2023-09-10	2023년	1	199	90539282	Rainy day (Feat. ASH ISLAND & Skinny Brown)	PATEKO (파테코)	Rainy day	2020-07-19	이전 발매	랩/힙합	가요	(주)와이지플러스	tokkinny records
2023-09-10	2023년	1	200	93721048	Permission to Dance	방탄소년단	Butter / Permission to Dance	2021-07-09	이전 발매	댄스	가요	(주)와이지플러스	BIGHIT MUSIC
2023-09-10	2023년	1	201	103289406	Swipe (Prod. by C-Young & Alawn)	태용 (TAEYONG) & 텐 (TEN)	스트릿 우먼 파이터2 (SWF2) 계급미션	2023-09-05	2023년	R&B/소울	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2023-09-10	2023년	1	202	103180260	Baggy Jeans	NCT U	Golden Age - The 4th Album	2023-08-28	2023년	댄스	가요	주식회사 카카오엔터테인먼트	SM ENTERTAINMENT
2023-09-10	2023년	1	203	94652586	GHOST TOWN	Benson Boone	GHOST TOWN	2021-10-15	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	Warner Records
2023-09-10	2023년	1	204	103151854	Get A Guitar	RIIZE	Get A Guitar	2023-09-04	2023년	댄스	가요	주식회사 카카오엔터테인먼트	SM ENTERTAINMENT
2023-09-10	2023년	1	205	94932434	회전목마 (Feat. Zion.T & 원슈타인) (Prod. by Slom)	sokodomo	쇼미더머니 10 Episode 2	2021-11-13	이전 발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2023-09-10	2023년	1	206	93269771	Dun Dun Dance	오마이걸 (OH MY GIRL)	Dear OHMYGIRL	2021-05-10	이전 발매	전체	가요	소니뮤직엔터테인먼트코리아(주)(국내)	WM Entertainment
